frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y,centroid_x,centroid_y,hip_center_x,hip_center_y,stance_width,dx,dy,distance,speed,speed_px_per_sec,centroid_x_smooth,centroid_y_smooth,rolling_speed_mean,rolling_speed_std,speed_smoothed,acceleration,cumulative_distance,path_length,straight_distance,path_efficiency,direction_code,direction_BACKWARD,direction_FORWARD,direction_LEFT,direction_RIGHT,direction_STILL,direction_change,trajectory_angle,movement_range_x,movement_range_y,court_zone,stability_index,recovery_distance,recovery_time
91,0.6118258833885193,0.7337943315505981,0.5632769465446472,0.756888747215271,0.6089509129524231,0.8117348551750183,0.5815706253051758,0.8142328858375549,0.6331465840339661,0.8592764139175415,0.5807400345802307,0.86824631690979,0.6029548048973083,0.9032496213912964,0.5647181868553162,0.9144697189331056,0.6167675852775574,0.9286434650421144,0.5661512017250061,0.9357122778892516,0.593010276556015,0.8526248633861542,0.5952607691287994,0.8129838705062866,0.03984883371112529,0.008123093843460105,0.0028846085071563277,0.00862007075546472,0.00862007075546472,954.2985678504166,0.591584266424179,0.8519835269451143,0.005595202010225183,0.004081501629508737,0.005595202010225183,0.008085625518200867,0.3501955518708654,0.3501955518708654,0.31398226474876817,0.8965912418686264,4,0,0,0,1,0,1,19.55056359057314,0.017114579677581787,0.008231067657470725,7,0.9898716472976765,0.1123169984872661,1
92,0.6123242378234863,0.7333179712295532,0.5642765164375305,0.7566522359848022,0.6100287437438965,0.8113772869110107,0.5816714763641357,0.8138977885246277,0.6339739561080933,0.859699010848999,0.581427812576294,0.8684933185577393,0.6045339107513428,0.9038347005844116,0.565076470375061,0.9141182899475098,0.6179875135421753,0.9289101362228394,0.5661953687667847,0.9355669021606444,0.59374960064888,0.8525867640972138,0.5958501100540161,0.8126375377178192,0.04077550503962708,0.0007393240928650346,-3.809928894038528e-05,0.0007403051196016878,0.0007403051196016878,85.20875033061373,0.595203366279602,0.8533657848834991,0.004007579422160577,0.004126005859348907,0.004007579422160577,-0.007879765635863033,0.3509358569904671,0.3509358569904671,0.31470328013186993,0.8967544178320274,4,0,0,0,1,0,0,-2.9499906989815443,0.016668468713760376,0.006918561458587602,7,0.9903551950774742,0.11289852232966746,0
93,0.6182609796524048,0.7344697713851929,0.5695376396179199,0.7573431134223938,0.6174373030662537,0.8129469156265259,0.5887112021446228,0.8155583143234253,0.6409172415733337,0.8602668642997742,0.5825732946395874,0.8696063756942749,0.6234548687934875,0.9174856543540956,0.5649187564849854,0.9140145182609558,0.6449049115180969,0.9392448663711548,0.5653519034385681,0.9361904859542848,0.601606810092926,0.8557126879692077,0.6030742526054382,0.8142526149749756,0.05863893953654585,0.007857209444045998,0.003125923871993952,0.008456189466958938,0.008456189466958938,927.5695845006429,0.59875061750412,0.8546835851669311,0.005345098286054215,0.004299069509720432,0.005345098286054215,0.00771588434735725,0.359392046457426,0.359392046457426,0.3229926205578608,0.8987194450785457,4,0,0,0,1,0,0,21.6947148432678,0.016939347982406594,0.006459623575210571,7,0.9904177762124757,0.12016328995518992,1
94,0.6197023987770081,0.7348126769065857,0.5709238052368164,0.7569618225097656,0.6188058853149414,0.8133767247200012,0.5895079970359802,0.8158168196678162,0.6423906683921814,0.862147867679596,0.5843366384506226,0.8691295981407166,0.6254335045814514,0.9187483191490172,0.564867377281189,0.9142494797706604,0.6462350487709045,0.9404076337814332,0.5654262900352478,0.9359925985336304,0.6027629613876343,0.8561643540859223,0.6041569411754608,0.8145967721939087,0.06073298388770183,0.001156151294708252,0.00045166611671454415,0.0012412445759170767,0.0012412445759170767,136.37105416922887,0.6006779074668884,0.8554631686210632,0.003918451031041255,0.004225394632338206,0.003918451031041255,-0.007214944891041861,0.3606332910333431,0.3606332910333431,0.32421157493539504,0.8990062287550137,4,0,0,0,1,0,0,21.338773354989616,0.01787577867507939,0.0064240992069244385,7,0.990196862758261,0.12125706384685786,0
95,0.6200801730155945,0.7348610758781433,0.5710108876228333,0.7564994692802429,0.6186188459396362,0.8138003945350647,0.5894287824630737,0.81638503074646,0.6428541541099548,0.8626368045806885,0.5847435593605042,0.8698734641075134,0.6241945028305054,0.919266402721405,0.5649509429931641,0.9142285585403442,0.6448636651039124,0.9397316575050354,0.565488874912262,0.9360097050666808,0.602623438835144,0.8563292562961579,0.604023814201355,0.8150927126407623,0.05945737343839945,-0.00013952255249027878,0.0001649022102355735,0.0002160075961487926,0.0002160075961487926,19.301541392528353,0.6040109920501708,0.856944180727005,0.0038547635028182425,0.0042910415654586,0.0038547635028182425,-0.001025236979768284,0.3608492986294919,0.3608492986294919,0.3241044441377963,0.8981711904907318,1,0,1,0,0,0,1,130.23431583125264,0.009752684831619285,0.0037424921989440696,7,0.9932063635352587,0.12114256017992713,0
96,0.6204874515533447,0.7352864742279053,0.571133553981781,0.7564522624015808,0.618765652179718,0.8144161701202393,0.5897225141525269,0.8171041011810303,0.6425610184669495,0.862235963344574,0.5848004817962646,0.8703119158744812,0.62379390001297,0.9193575382232666,0.5649541616439819,0.9145403504371644,0.6447696089744568,0.9395081996917723,0.5654789209365845,0.9360148310661316,0.6026467263698578,0.8565227806568145,0.6042440831661224,0.8157601356506348,0.05903659974539129,2.328753471381173e-05,0.00019352436065667167,0.000194920464396688,0.000194920464396688,12.824549380156023,0.6058914017677307,0.8579082763195037,0.0021697334446046366,0.003540544352014052,0.0021697334446046366,-2.1087131752104598e-05,0.36104421909388856,0.36104421909388856,0.32416272029511,0.8978476960762869,1,0,1,0,0,0,0,83.13836970163823,0.00901336073875425,0.003936016559600741,7,0.9944938436675674,0.12139075762194386,0
97,0.6269609928131104,0.73577481508255,0.5779439210891724,0.7580767869949341,0.6264553666114807,0.8172913193702698,0.5973649024963379,0.8189426064491272,0.6468397378921509,0.868504524230957,0.5870650410652161,0.8718332648277283,0.6448628306388855,0.9322986006736756,0.5652136206626892,0.9144555926322936,0.6660210490226746,0.9466614723205566,0.565422773361206,0.9360792636871338,0.6104150235652923,0.8599918246269226,0.6119101345539093,0.8181169629096985,0.08162333971234595,0.0077682971954344815,0.0034690439701080544,0.00850768519534769,0.00850768519534769,922.7400292572466,0.6091627156734466,0.8595611846446992,0.0037232094597538373,0.004364680562324161,0.0037232094597538373,0.008312764730951003,0.36955190428923623,0.36955190428923623,0.3324408294790241,0.8995781800080604,4,0,0,0,1,0,1,24.063832065922377,0.008808213472366266,0.004279136657714844,7,0.9946883283234691,0.12917043973152392,1
98,0.6277062892913818,0.7357653975486755,0.5791816115379333,0.7592024207115173,0.6269232630729675,0.8186174035072327,0.597865879535675,0.820111870765686,0.6472112536430359,0.8697913885116577,0.5888274312019348,0.8718079328536987,0.6449589133262634,0.932516634464264,0.5653229355812073,0.9144073724746704,0.6666650176048279,0.9470804929733276,0.5654259920120239,0.9360307455062866,0.6110088586807251,0.8605331659317017,0.6123945713043213,0.8193646371364594,0.0816690536324428,0.0005938351154327615,0.0005413413047791193,0.0008035487244598179,0.0008035487244598179,76.88189567477194,0.6125693011283875,0.8613486742973328,0.002192681311254013,0.0035571225252436956,0.002192681311254013,-0.007704136470887872,0.37035545301369605,0.37035545301369605,0.333126532059402,0.8994778647071324,4,0,0,0,1,0,0,42.35236512891808,0.008385419845581055,0.004368811845779419,7,0.9934756638031416,0.1297350401879164,0
99,0.6345489025115967,0.7386269569396973,0.5873565077781677,0.7640314698219299,0.6349382400512695,0.8250412940979004,0.605902373790741,0.825958788394928,0.6543074250221252,0.8793449401855469,0.5927515029907227,0.8750903010368347,0.6632871627807617,0.9392433166503906,0.5664070844650269,0.9142229557037354,0.6865087151527405,0.9466404318809508,0.565187394618988,0.936088502407074,0.619119530916214,0.8644288957118988,0.6204203069210052,0.8255000412464142,0.10005882288116243,0.008110672235488892,0.0038957297801971436,0.00899776164564528,0.00899776164564528,967.8837448618957,0.6170604872703551,0.8638933551311494,0.0037439847251996535,0.004582129901147432,0.0037439847251996535,0.008194212921185462,0.37935321465934135,0.37935321465934135,0.34183777409386423,0.9011068336427149,4,0,0,0,1,0,0,25.65597244921289,0.016496092081069946,0.008099639415740989,7,0.9898878547112222,0.13828099652037817,1
100,0.6344736814498901,0.7382262349128723,0.5877335667610168,0.7645812034606934,0.6358426809310913,0.8259624242782593,0.6068062782287598,0.8278772234916687,0.655414342880249,0.881011962890625,0.5938757658004761,0.8758562803268433,0.663727879524231,0.9405060410499572,0.5665964484214783,0.914188027381897,0.6873125433921814,0.9477316737174988,0.5647804737091064,0.9367259740829468,0.619656366109848,0.8652667045593262,0.6213244795799255,0.826919823884964,0.10063375552716393,0.000536835193634011,0.000837808847427346,0.0009950455717963897,0.0009950455717963897,82.29498717265481,0.6202222526073455,0.8659329199790955,0.0038997923203291734,0.004443318622844438,0.0038997923203291734,-0.00800271607384889,0.38034826023113777,0.38034826023113777,0.3425297159186642,0.9005686412513332,1,0,1,0,0,0,1,57.3498373738002,0.017009639739990146,0.008743923902511663,7,0.9895059760278566,0.13934177517039614,0
101,0.6405326724052429,0.7408989071846008,0.5955559611320496,0.77008455991745,0.6396361589431763,0.8304769992828369,0.6113266348838806,0.8329375386238098,0.6629031896591187,0.8846797347068787,0.5978108048439026,0.882381796836853,0.6730796098709106,0.9450320601463318,0.5686348080635071,0.9146711826324464,0.6967440843582153,0.95415461063385,0.5648026466369629,0.9371444582939148,0.6251026570796967,0.8692461848258972,0.6254813969135284,0.8317072689533234,0.1087680996800117,0.005446290969848722,0.003979480266571023,0.006745246364684088,0.006745246364684088,678.3616293944593,0.624294102191925,0.8690681672096254,0.005209857500386653,0.004023726534759933,0.005209857500386653,0.005750200792887699,0.38709350659582187,0.38709350659582187,0.34866984834593545,0.9007380449551019,4,0,0,0,1,0,1,36.15474540482036,0.014687633514404386,0.009254360198974632,7,0.990059906663,0.14410245592022097,1
102,0.6430292129516602,0.741843581199646,0.5968536138534546,0.7707971930503845,0.6412268877029419,0.8319190740585327,0.6128919124603271,0.8342581987380981,0.6643664836883545,0.8871642351150513,0.5989894270896912,0.8852323889732361,0.6737807989120483,0.946440815925598,0.5696998834609985,0.9146254658699036,0.6965826749801636,0.9520351886749268,0.5648176074028015,0.9375803470611572,0.6262238502502442,0.8701896488666534,0.6270594000816345,0.8330886363983154,0.10883498270452821,0.0011211931705474854,0.0009434640407561812,0.0014653322223585695,0.0014653322223585695,142.9045497134397,0.6269853019714355,0.8714948248863219,0.003801386905788829,0.0038075042967484042,0.003801386905788829,-0.005279914142325519,0.38855883881818043,0.38855883881818043,0.3499625454804607,0.9006680855462916,4,0,0,0,1,0,0,40.0800124545142,0.01521499156951911,0.009656482934951693,7,0.9901472666392331,0.1458724214010308,2
103,0.6479024291038513,0.7504627704620361,0.6036635637283325,0.7795777916908264,0.647430419921875,0.8385427594184875,0.618411660194397,0.841238260269165,0.6750562191009521,0.8893612623214722,0.605130136013031,0.8917650580406189,0.6775482892990112,0.9500038027763368,0.5730594396591187,0.914577305316925,0.6999192833900452,0.9688401818275452,0.5655596256256104,0.9377248287200928,0.6313681066036224,0.8762094020843506,0.632921040058136,0.8398905098438263,0.11033112172596536,0.005144256353378229,0.00601975321769721,0.007918383814342936,0.007918383814342936,709.5015561440125,0.6307497501373291,0.8744165432453155,0.005224353923765452,0.003735867034283804,0.005224353923765452,0.0064530515919843665,0.3964772226325234,0.3964772226325234,0.35628217474888657,0.8986195282121118,1,0,1,0,0,0,1,49.48403609830729,0.012248575687408447,0.01178050637245176,7,0.9903299184158408,0.15283426727655783,3
104,0.6493533849716187,0.7503736615180969,0.6059197783470154,0.779632568359375,0.6485764384269714,0.8387969732284546,0.6195362210273743,0.8423128128051758,0.6756495833396912,0.8886184692382812,0.6061375737190247,0.8957662582397461,0.6790870428085327,0.9499154686927797,0.5751460790634155,0.9132091999053956,0.7002865076065063,0.9693378210067748,0.5660626888275146,0.9376586079597472,0.6325755298137665,0.8765621840953827,0.6340563297271729,0.8405548930168152,0.11023191059106001,0.0012074232101441096,0.0003527820110320601,0.0012579053842410133,0.0012579053842410133,140.96587759855015,0.6335567796230317,0.8766081547737121,0.0036763826714845994,0.003366743351634757,0.0036763826714845994,-0.006660478430101923,0.3977351280167644,0.3977351280167644,0.3575377831666464,0.898934386181691,4,0,0,0,1,0,1,16.287180013030255,0.012919163703918546,0.011295479536056474,7,0.9900628449000203,0.15407726670485572,0
105,0.6560985445976257,0.7586716413497925,0.6116824150085449,0.7855653762817383,0.656708836555481,0.8440808653831482,0.6276721954345703,0.8483431339263916,0.6830611228942871,0.8879508972167969,0.6148921847343445,0.9015915989875792,0.6813260316848755,0.9508166909217834,0.5812541842460632,0.9126899838447572,0.7011424899101257,0.971769392490387,0.57094806432724,0.937273383140564,0.6384786069393158,0.8798752963542938,0.6421905159950256,0.8462119996547699,0.10708884368763293,0.005903077125549272,0.0033131122589111772,0.006769271186053236,0.006769271186053236,713.1426645651361,0.636150221824646,0.8785828495025635,0.004831227794335968,0.003203431660564401,0.004831227794335968,0.005511365801812222,0.40450439920281767,0.40450439920281767,0.3640342548151048,0.8999512873840929,4,0,0,0,1,0,0,29.303394446810437,0.013375949859619096,0.010629111528396629,7,0.9901826133547688,0.16321132893864082,1
106,0.6577267050743103,0.7578846216201782,0.6126334071159363,0.7857867479324341,0.6569476127624512,0.8433386087417603,0.6278713345527649,0.8484044671058655,0.6843153238296509,0.8883301615715027,0.616393506526947,0.9054750800132751,0.6807485222816467,0.9516358375549316,0.5822522640228271,0.9126733541488647,0.700756311416626,0.9713741540908812,0.5717330574989319,0.9371393918991088,0.6391378045082092,0.8802042424678802,0.642409473657608,0.8458715379238129,0.10592255663528954,0.0006591975688934326,0.00032894611358635917,0.0007367136353282609,0.0007367136353282609,78.87706212659755,0.637748509645462,0.879425276517868,0.003629521248464803,0.0034252366200875333,0.003629521248464803,-0.006032557550724975,0.4052411128381459,0.4052411128381459,0.36475098979634046,0.9000838716530293,4,0,0,0,1,0,0,26.519650410416197,0.012913954257965043,0.010014593601226807,7,0.9906978125203559,0.16335048894545476,0
107,0.6576402187347412,0.7576451897621155,0.6128064393997192,0.7848091125488281,0.6567803621292114,0.843396782875061,0.628342866897583,0.84876549243927,0.68487149477005,0.8885055780410767,0.6166806817054749,0.9058545231819152,0.6802695989608765,0.951225221157074,0.5817912817001343,0.9126829504966736,0.7006695866584778,0.9707768559455872,0.5720580816268921,0.936969518661499,0.639191061258316,0.88006312251091,0.6425616145133972,0.8460811376571655,0.1057520004452254,5.3256750106811523e-05,-0.00014111995697019264,0.0001508347562308117,0.0001508347562308117,11.012343435183253,0.6400889480113984,0.8803784596920015,0.003366621755239251,0.0036742668815423576,0.003366621755239251,-0.0005858788790974492,0.4053919475943767,0.4053919475943767,0.3647707518518321,0.899797724193602,2,1,0,0,0,0,1,-69.32417634612449,0.007822954654693626,0.0039948403835295965,7,0.9941728641967101,0.16354469393216417,0
108,0.6573320031166077,0.7585554122924805,0.6126363277435303,0.785320520401001,0.6577081680297852,0.8441497087478638,0.6287193298339844,0.8495796918869019,0.6854127049446106,0.8891021609306335,0.6172606945037842,0.9060364365577698,0.680317759513855,0.951402187347412,0.5816999077796936,0.912690043449402,0.7001311182975769,0.9706597924232484,0.5723774433135986,0.9367194175720216,0.6393595457077026,0.8804215371608735,0.6432137489318848,0.8468647003173828,0.10594390386351293,0.00016848444938655227,0.0003584146499634455,0.00039604049160850825,0.00039604049160850825,30.26878512247735,0.641488025188446,0.8807670712471009,0.0018621530906923658,0.002774420383400682,0.0018621530906923658,0.00024520573537769653,0.4057879880859852,0.4057879880859852,0.36501641254022976,0.8995249323715416,1,0,1,0,0,0,1,64.82260463944392,0.006784015893936068,0.0038593530654907893,7,0.9954963043942605,0.1643535743803629,0
109,0.6610440015792847,0.7599400877952576,0.6183134913444519,0.7870038151741028,0.6610027551651001,0.8455276489257812,0.6336142420768738,0.8507484197616577,0.687730610370636,0.8894926905632019,0.6276222467422485,0.9084804058074952,0.6803842186927795,0.9515206217765808,0.5920463800430298,0.9131861329078674,0.7005836367607117,0.9706790447235109,0.5804356336593628,0.9367021322250366,0.6442777216434479,0.8813280999660492,0.6473084986209869,0.8481380343437195,0.09629697178070934,0.004918175935745284,0.000906562805175759,0.005001030959179531,0.005001030959179531,569.6302179629648,0.6436357069015503,0.8811323499679565,0.002610778205680069,0.0030608362837585665,0.002610778205680069,0.0046049904675710225,0.41078901904516474,0.41078901904516474,0.3700118016536874,0.9007344025741982,4,0,0,0,1,0,1,10.444044450792429,0.00579911470413208,0.001452803611755371,7,0.997075948542702,0.16862927933064123,1
110,0.6618092656135559,0.7602647542953491,0.6190511584281921,0.7879464626312256,0.6618315577507019,0.8458788394927979,0.6348907947540283,0.851668655872345,0.6891042590141296,0.8898473381996155,0.6301179528236389,0.909179151058197,0.6807326078414917,0.9518074989318848,0.5941816568374634,0.9132835268974304,0.7012454867362976,0.9716471433639526,0.5817751884460449,0.9366601705551147,0.6454739928245544,0.8818183541297913,0.6483611762523651,0.8487737476825714,0.094737339740005,0.0011962711811065452,0.0004902541637420432,0.0012928317306643037,0.0012928317306643037,141.42943994686212,0.6459192276000977,0.88161776304245,0.0015154903146022832,0.001995026080366949,0.0015154903146022832,-0.0037081992285152273,0.41208185077582904,0.41208185077582904,0.371288284875552,0.9010061573362798,4,0,0,0,1,0,0,22.284730155682833,0.006336188316345193,0.0017552316188812478,7,0.99612579820666,0.16979815405501086,0
